id,group_key,image_path,object_type,center_x,center_y,bbox_width,bbox_height,area_ratio,aspect_ratio,past_dx,past_dy,past_motion_ratio,future_correction_dx_1,future_correction_dy_1,future_correction_dx_2,future_correction_dy_2,future_correction_dx_3,future_correction_dy_3,future_correction_dx_4,future_correction_dy_4,future_correction_dx_5,future_correction_dy_5,future_correction_dx_6,future_correction_dy_6,future_correction_dx_7,future_correction_dy_7,future_correction_dx_8,future_correction_dy_8
039ea4df08ea3508,72d433a56e,images/train/039ea4df08ea3508.jpg,Boat,0.03125,0.1714154411764706,0.0625,0.04503676470588235,0.002814797794117647,2.4489795918367347,0.016666666666666666,0.010569852941176471,0.44344239362355176,-0.006520506636966263,0.0008150633296207829,-0.013041013273932527,-0.0048903799777246975,-0.01956151991089879,0.0024451899888623487,-0.03260253318483132,-0.0032602533184831316,-0.045643546458763846,-0.008965696625828612,-0.03260253318483132,-0.014671139933174093,0.0,-0.020376583240519573,0.013041013273932527,-0.013041013273932527
03b6b9889141a1f5,1d2277871a,images/train/03b6b9889141a1f5.jpg,USV,0.46875,0.36018518518518516,0.0375,0.03333333333333333,0.00125,2.0,-0.0020833333333333333,0.005555555555555556,0.14163943093313291,0.009820927516479826,-0.004910463758239913,0.0,0.0,-0.02946278254943948,0.004910463758239913,-0.039283710065919304,0.0,-0.05892556509887896,-0.004910463758239913,-0.07856742013183861,0.0,-0.08838834764831845,-0.004910463758239913,-0.11785113019775792,0.0
04584d77e3284438,b9351a7480,images/train/04584d77e3284438.jpg,Boat,0.6221354166666667,0.5990740740740741,0.2598958333333333,0.13703703703703704,0.03561535493827161,3.3716216216216215,0.0036458333333333334,-0.006481481481481481,0.03642771308888463,-0.0013799080150858005,-0.00045996933836193354,-0.004599693383619335,-0.0009199386767238671,-0.005979601398705136,-0.0050596627219812685,-0.00919938676723867,-0.005519632060343202,-0.01057929478232447,-0.005979601398705136,-0.013799080150858005,-0.006439570737067069,-0.015178988165943806,-0.01057929478232447,-0.020238650887925074,-0.011039264120686404
048a2a9e477f7ff3,b6cf3a91b7,images/train/048a2a9e477f7ff3.jpg,Boat,0.3846354166666667,0.5321691176470589,0.07135416666666666,0.06801470588235294,0.004853132659313726,1.8513513513513513,-0.006510416666666667,0.008272058823529412,0.15297729140863756,0.0006207316272017102,-0.0012414632544034204,-0.003724389763210261,0.0024829265088068407,-0.008069511153622233,0.0012414632544034204,-0.017380485561647886,0.0,-0.021725606952059856,0.003724389763210261,-0.026070728342471827,0.0024829265088068407,-0.04034755576811116,0.0012414632544034204,-0.04469267715852313,-0.0049658530176136815
05484106a881d0b7,b0fe05f41b,images/train/05484106a881d0b7.jpg,USV,0.2421875,0.484375,0.08333333333333333,0.07904411764705882,0.006587009803921569,1.8604651162790697,0.007552083333333333,-0.001838235294117647,0.12478178627526741,0.0015984242331339223,-0.006393696932535689,-0.0010656161554226148,-0.004262464621690459,-0.007992121165669611,-0.006393696932535689,-0.014918626175916608,-0.004262464621690459,-0.009057737321092227,-0.0021312323108452296,-0.0031968484662678446,-0.008524929243380918,0.002664040388556537,-0.006393696932535689,0.008524929243380918,-0.008524929243380918
05576c9e01652c94,b6cf3a91b7,images/train/05576c9e01652c94.jpg,Boat,0.4356770833333333,0.49494485294117646,0.04739583333333333,0.05238970588235294,0.002483053768382353,1.5964912280701755,-0.0015625,0.00045955882352941176,0.0422291891336237,-0.0017356089820735339,-0.0008678044910367669,-0.0034712179641470677,-0.0017356089820735339,0.0017356089820735339,-0.002603413473110301,-0.006942435928294135,-0.0034712179641470677,-0.0017356089820735339,-0.004339022455183835,0.0034712179641470677,-0.012149262874514738,-0.005206826946220602,-0.013017067365551504,0.0,-0.02082730778488241
05ee91e42df8b21d,b9351a7480,images/train/05ee91e42df8b21d.jpg,Boat,0.5375,0.43148148148148147,0.14375,0.08148148148148149,0.011712962962962963,3.1363636363636362,-0.004166666666666667,0.011111111111111112,0.09254134140073664,0.0,0.0032082937646209083,-0.0032082937646209083,0.0032082937646209083,-0.0032082937646209083,0.006416587529241817,-0.0032082937646209083,0.006416587529241817,-0.009624881293862726,0.009624881293862726,-0.009624881293862726,0.009624881293862726,-0.012833175058483633,0.009624881293862726,-0.012833175058483633,0.009624881293862726
061073b45b5514f3,1d2277871a,images/train/061073b45b5514f3.jpg,USV,0.34401041666666665,0.48333333333333334,0.0390625,0.03333333333333333,0.0013020833333333333,2.0833333333333335,-0.013802083333333333,-0.0125,0.5723570499195345,0.025259074277046125,-0.006014065304058602,0.060140653040586016,-0.021650635094610966,0.08539972731763214,-0.027664700398669567,0.12990381056766578,-0.04330127018922193,0.17440789381769944,-0.058937839979774295,0.20928947258123934,-0.06495190528383289,0.23454854685828547,-0.08058847507438525,0.29829763908130663,-0.08660254037844387
065b4e669931e8f6,b9351a7480,images/train/065b4e669931e8f6.jpg,Boat,0.4075520833333333,0.6027777777777777,0.1453125,0.09074074074074075,0.01318576388888889,2.8469387755102042,-0.00703125,-0.03287037037037037,0.22969036158417008,0.0011339297053588437,-0.0034017891160765313,-0.0007559531369058958,-0.006803578232153063,-0.0026458359791706352,-0.010205367348229593,-0.004535718821435375,-0.013607156464306125,-0.0034017891160765313,-0.01096132048513549,-0.0052916719583412705,-0.01436310960121202,-0.00718155480060601,-0.017764898717288553,-0.00907143764287075,-0.021166687833365082
065f4dee40f49174,c230f95bbd,images/train/065f4dee40f49174.jpg,USV,0.42604166666666665,0.6226851851851852,0.10104166666666667,0.09722222222222222,0.00982349537037037,1.8476190476190477,-0.005989583333333334,-0.012037037037037037,0.12160964292696028,-0.0004379096371056532,0.0008758192742113065,-0.004379096371056533,0.001751638548422613,-0.004817006008162186,0.006130734919479145,-0.008758192742113065,0.003503277096845226,-0.009196102379218718,0.007882373467901759,-0.009634012016324371,0.008758192742113065,-0.01357519875027525,0.016640566210014824,-0.014013108387380903,0.021019662581071356
066de988b38847f7,b9351a7480,images/train/066de988b38847f7.jpg,Boat,0.43203125,0.49074074074074076,0.04739583333333333,0.053703703703703705,0.0025453317901234567,1.5689655172413792,-0.0015625,-0.002777777777777778,0.05839848217828566,0.005161745344908442,0.005161745344908442,0.003441163563272295,0.003441163563272295,0.0017205817816361474,0.0017205817816361474,0.00688232712654459,0.0,0.005161745344908442,0.005161745344908442,0.010323490689816884,-0.003441163563272295,0.008602908908180737,0.0017205817816361474,0.00688232712654459,-0.00688232712654459
067471425942f1a5,b0fe05f41b,images/train/067471425942f1a5.jpg,USV,0.39010416666666664,0.47058823529411764,0.08020833333333334,0.07352941176470588,0.005897671568627451,1.925,0.021354166666666667,-0.004595588235294118,0.37212098298003293,-0.0011261718283694486,-0.003378515485108346,-0.011261718283694487,-0.006757030970216692,-0.021397264739019525,-0.005630859141847243,-0.02702812388086677,-0.004504687313477794,-0.05067773227662519,-0.00788320279858614,-0.06982265335890582,-0.011261718283694487,-0.08896757444118644,-0.014640233768802833,-0.10811249552346708,-0.018018749253911177
0676943ab19879a6,b9351a7480,images/train/0676943ab19879a6.jpg,Boat,0.4901041666666667,0.38935185185185184,0.10208333333333333,0.049074074074074076,0.005009645061728395,3.69811320754717,0.002864583333333333,-0.025,0.2703500348010041,0.007971818443450702,0.023302238527009744,0.0061321680334236175,0.04660447705401949,0.01410398647687432,0.06990671558102923,0.01717007049358613,0.08830321968130009,0.020236154510297935,0.12141692706178762,0.01839650410027085,0.14962490001553627,0.02146258811698266,0.1827386073960238,0.02452867213369447,0.21585231477651132
06ab9dc729fd7871,f126b8aae2,images/train/06ab9dc729fd7871.jpg,USV,0.5567708333333333,0.5712962962962963,0.07395833333333333,0.06851851851851852,0.0050675154320987655,1.9189189189189189,-0.009114583333333334,-0.0032407407407407406,0.1740983624773136,-0.003048526605619409,-0.0006097053211238818,-0.006097053211238818,-0.006097053211238818,-0.004267937247867172,-0.0018291159633716453,-0.007316463853486581,-0.007316463853486581,-0.005487347890114936,-0.012803811743601517,-0.0134135170647254,-0.02316880220270751,-0.011584401101353755,-0.028656150092822446,-0.019510570275964218,-0.043898783120919486
06e0681f590e1ac3,c230f95bbd,images/train/06e0681f590e1ac3.jpg,USV,0.3229166666666667,0.6398148148148148,0.1125,0.08888888888888889,0.01,2.25,-0.0013020833333333333,0.006481481481481481,0.05161829426152259,0.002170138888888889,0.0008680555555555555,0.0008680555555555555,0.001736111111111111,0.0030381944444444445,-0.0008680555555555555,0.005208333333333333,-0.003472222222222222,0.007378472222222222,-0.0026041666666666665,0.009548611111111112,-0.001736111111111111,0.01171875,-0.0008680555555555555,0.013888888888888888,-0.003472222222222222
0734fb8d983c1952,b9351a7480,images/train/0734fb8d983c1952.jpg,Boat,0.48854166666666665,0.4703703703703704,0.03333333333333333,0.016666666666666666,0.0005555555555555556,3.5555555555555554,0.0020833333333333333,-0.001851851851851852,0.13176156917368248,-0.014731391274719742,0.007365695637359871,0.0,0.0,-0.014731391274719742,-0.007365695637359871,0.0,0.0,-0.014731391274719742,0.007365695637359871,0.0,0.014731391274719742,0.0,-0.007365695637359871,0.0,-0.014731391274719742
074b98471f114057,6fde253657,images/train/074b98471f114057.jpg,USV,0.653125,0.6083333333333333,0.07708333333333334,0.07777777777777778,0.0059953703703703705,1.7619047619047619,0.0018229166666666667,-0.009722222222222222,0.09926531923891448,0.0005605437526048244,0.007287068783862718,0.0056054375260482445,0.010089787546886839,0.010650331299491665,0.012892506309910961,0.011210875052096489,0.020179575093773678,0.016255768825539908,0.027466643877636397,0.02130066259898333,0.03026936264066052,0.021861206351588152,0.03755643142452324,0.02690610012503157,0.040359150187547356
0756bba1dfc58350,6fde253657,images/train/0756bba1dfc58350.jpg,USV,0.7278645833333334,0.4074074074074074,0.0609375,0.06481481481481481,0.003949652777777778,1.6714285714285715,0.00390625,0.01574074074074074,0.20531699188101105,-0.004834327925961012,0.009668655851922024,-0.03176844065631522,0.024862257904942345,-0.04765266098447283,0.04005585995796267,-0.06906182751372875,0.05524946201098299,-0.09047099404298466,0.07044306406400332,-0.10635521437114226,0.08011171991592533,-0.13328932710149646,0.11740510677333886,-0.16022343983185067,0.14917354742965408
076799067808344b,96ae008b89,images/train/076799067808344b.jpg,Boat,0.22682291666666668,0.4361111111111111,0.04739583333333333,0.06481481481481481,0.003071952160493827,1.3,-0.0013020833333333333,-0.000925925925925926,0.03373644270990934,0.003915437586192095,0.0015661750344768378,0.00783087517238419,0.0031323500689536756,0.005481612620668932,-0.00783087517238419,0.0031323500689536756,-0.006264700137907351,0.007047787655145771,-0.010963225241337865,0.0046985251034305136,-0.01566175034476838,0.0023492625517152568,-0.014095575310291542,0.0,-0.025058800551629404
07aef39268b935f6,c230f95bbd,images/train/07aef39268b935f6.jpg,USV,0.06041666666666667,0.8625,0.12083333333333333,0.10833333333333334,0.013090277777777777,1.982905982905983,0.020833333333333332,-0.005555555555555556,0.24550182581407215,0.003034821003038457,-0.013656694513673058,0.006069642006076914,-0.027313389027346115,0.006069642006076914,-0.04097008354101917,0.009104463009115372,-0.0424874940425384,0.045522315045576855,-0.059179009559249915,0.0849749880850768,-0.07587052507596143,0.12139284012153828,-0.09256204059267294,0.15781069215799978,-0.106218735106346
09214edc1de67d21,c230f95bbd,images/train/09214edc1de67d21.jpg,USV,0.37473958333333335,0.5800925925925926,0.08385416666666666,0.0712962962962963,0.005978491512345679,2.090909090909091,0.00546875,-0.004629629629629629,0.10445045502945542,-0.0028066723815264798,0.0056133447630529595,-0.0011226689526105918,0.0022453379052211836,0.0005613344763052959,0.007858682668274143,0.0022453379052211836,0.013472027431327102,-0.0005613344763052959,0.010104020573495326,-0.0033680068578317754,0.015717365336548286,-0.0016840034289158877,0.01234935847871651,0.0,0.01796270324176947
095663501f926eac,c230f95bbd,images/train/095663501f926eac.jpg,USV,0.40182291666666664,0.5819444444444445,0.0796875,0.06944444444444445,0.005533854166666667,2.04,0.0036458333333333334,0.0,0.06534640392130713,0.0011669000700233415,0.0,0.002333800140046683,0.0,-0.0011669000700233415,0.0,-0.004667600280093366,0.0,-0.0035007002100700246,-0.009335200560186732,-0.002333800140046683,-0.009335200560186732,-0.0011669000700233415,-0.009335200560186732,-0.009335200560186732,-0.018670401120373464
09bc43f84ce18e89,ace8fc6a18,images/train/09bc43f84ce18e89.jpg,Boat,0.2786458333333333,0.37775735294117646,0.06041666666666667,0.0974264705882353,0.005886182598039216,1.0943396226415094,-0.0020833333333333333,-0.003676470588235294,0.05101443274928474,-0.00450908141692554,-0.00450908141692554,-0.00901816283385108,0.0,-0.0225454070846277,-0.00450908141692554,-0.02705448850155324,-0.00450908141692554,-0.031563569918478786,-0.00450908141692554,-0.0450908141692554,0.0,-0.04959989558618094,-0.00450908141692554,-0.058618058420032024,0.0
09c830e30c0e90dc,ace8fc6a18,images/train/09c830e30c0e90dc.jpg,Boat,0.11302083333333333,0.39981617647058826,0.09166666666666666,0.07352941176470588,0.006740196078431373,2.2,-0.007291666666666667,0.003676470588235294,0.12270622715175535,-0.0021068745701976316,0.0,0.004213749140395263,0.0,0.0063206237105928945,-0.004213749140395263,0.008427498280790527,0.0,0.010534372850988157,-0.004213749140395263,0.012641247421185789,-0.004213749140395263,0.018961871131778683,-0.004213749140395263,0.016854996561581053,-0.004213749140395263
09e330dfcd21a344,055abdf17e,images/train/09e330dfcd21a344.jpg,USV,0.5192708333333333,0.2324074074074074,0.03958333333333333,0.03888888888888889,0.0015393518518518519,1.8095238095238095,-0.006510416666666667,-0.005555555555555556,0.2454153555543227,-0.007743666059114876,-0.004424952033779929,-0.0066374280506698935,-0.008849904067559857,-0.005531190042224911,-0.013274856101339787,-0.004424952033779929,0.0,-0.0033187140253349468,-0.004424952033779929,-0.011062380084449822,-0.008849904067559857,-0.018806046143564698,-0.004424952033779929,-0.026549712202679574,-0.008849904067559857
09e982040d6d67fd,b0fe05f41b,images/train/09e982040d6d67fd.jpg,USV,0.5979166666666667,0.5657169117647058,0.06666666666666667,0.06893382352941177,0.004595588235294118,1.7066666666666668,0.015885416666666666,0.0013786764705882354,0.31166555258267903,0.001913663861549358,0.00318943976924893,0.003827327723098716,0.011481983169296148,0.005740991584648074,0.00956831930774679,0.002551551815399144,0.007654655446197432,-0.000637887953849786,0.005740991584648074,-0.003827327723098716,0.003827327723098716,0.008292543400047217,0.0070167674923476454,0.020412414523193152,0.010206207261596576
0a679c3fde290e9e,f126b8aae2,images/train/0a679c3fde290e9e.jpg,USV,0.4583333333333333,0.3537037037037037,0.08229166666666667,0.07962962962962963,0.006552854938271605,1.8372093023255813,0.006510416666666667,0.002777777777777778,0.11027903698986152,0.0037531877335253393,0.0010723393524358113,0.0075063754670506785,0.006434036114614868,0.0069702057908327735,0.003217018057307434,0.010723393524358112,0.00857871481948649,0.014476581257883453,0.005361696762179056,0.013940411581665547,0.010723393524358112,0.02198295672493413,0.01608509028653717,0.02573614445845947,0.021446787048716224
0a7650d1e94176ea,b9351a7480,images/train/0a7650d1e94176ea.jpg,Boat,0.3971354166666667,0.5560185185185185,0.0796875,0.10092592592592593,0.008042534722222222,1.4036697247706422,0.0018229166666666667,-0.000925925925925926,0.02818700774130959,0.00048397290992154354,-0.00677562073890161,-0.0029038374595292613,-0.0058076749190585225,-0.006291647828980066,-0.004839729099215435,-0.0058076749190585225,-0.011615349838117045,-0.009195485288509327,-0.010647404018273958,-0.012583295657960132,-0.00967945819843087,-0.015971106027410937,-0.01645507893733248,-0.01935891639686174,-0.02323069967623409
0afc495d837b7330,b6cf3a91b7,images/train/0afc495d837b7330.jpg,Boat,0.0875,0.7458639705882353,0.175,0.1130514705882353,0.019784007352941176,2.731707317073171,-0.007291666666666667,-0.00505514705882353,0.07398984193288162,0.006148763917718284,-0.001537190979429571,0.012297527835436568,-0.003074381958859142,0.01844629175315485,-0.004611572938288713,0.024595055670873136,-0.006148763917718284,0.03074381958859142,-0.007685954897147855,0.0368925835063097,-0.009223145876577426,0.04304134742402799,-0.010760336856006997,0.04919011134174627,-0.014757033402523882
0b048325cfd857fa,055abdf17e,images/train/0b048325cfd857fa.jpg,USV,0.34140625,0.5893518518518519,0.08177083333333333,0.08981481481481482,0.00734423225308642,1.6185567010309279,0.00078125,0.005092592592592593,0.04619617173262321,0.0025322951799613682,0.0025322951799613682,0.0010129180719845473,0.0010129180719845473,-0.0005064590359922736,0.0035452132519459153,0.0020258361439690945,0.006077508431907284,-0.035958591555451426,0.01671314818774503,-0.06989134696693376,0.03140046023152097,-0.16459918669748894,0.07444947829086422,-0.2593070264280441,0.12155016863814568
0b479f278046af72,f21beac8ce,images/train/0b479f278046af72.jpg,USV,0.5473958333333333,0.4583333333333333,0.22395833333333334,0.27037037037037037,0.060551697530864194,1.4726027397260273,-0.00234375,-0.001388888888888889,0.01338645571312339,0.00017638204104351445,-0.0008819102052175722,-0.0024693485746092023,-0.0003527640820870289,-0.0022929665335656877,0.00017638204104351445,-0.004938697149218405,-0.0007055281641740578,-0.00476231510817489,-0.00158743836939163,-0.007408045723827607,-0.0010582922462610866,-0.008642720011132208,-0.001940202451478659,-0.00987739429843681,-0.002822112656696231
0bcd74f7bee43ea3,72d433a56e,images/train/0bcd74f7bee43ea3.jpg,Boat,0.19791666666666666,0.28125,0.08333333333333333,0.04411764705882353,0.003676470588235294,3.3333333333333335,-0.0020833333333333333,0.012408088235294117,0.16066674230634456,-0.00570544330734548,0.0035659020670909254,-0.00570544330734548,-0.00427908248050911,-0.01711632992203644,-0.000713180413418185,-0.028527216536727403,0.00285272165367274,-0.03423265984407288,0.006418623720763665,-0.05134898976610932,0.00427908248050911,-0.057054433073454806,0.002139541240254555,-0.07417076299549125,0.00570544330734548
0c316d3079e2fa74,055abdf17e,images/train/0c316d3079e2fa74.jpg,USV,0.4703125,0.4587962962962963,0.05,0.04351851851851852,0.0021759259259259258,2.0425531914893615,0.00390625,0.001851851851851852,0.115556393773101,0.008374096886841756,0.011165462515789006,-0.005582731257894503,0.029774566708770683,0.025122290660525265,0.0037218208385963354,0.026052745870174348,0.0,0.0344268427570161,0.011165462515789006,0.04280093964385786,-0.007443641677192671,0.0288441114991216,-0.011165462515789006,0.044661850063156025,-0.014887283354385342
0c47fb76db9741e4,c230f95bbd,images/train/0c47fb76db9741e4.jpg,USV,0.43359375,0.5458333333333333,0.14114583333333333,0.10648148148148148,0.015029417438271605,2.356521739130435,-0.0005208333333333333,0.001388888888888889,0.010211936717986822,-0.0021242112379900925,0.0017701760316584103,-0.004248422475980185,0.0007080704126633642,-0.0035403520633168206,-0.0003540352063316821,-0.0056645633013069135,0.004248422475980185,-0.004956492888643549,0.0031863168569851385,-0.009912985777287098,0.0021242112379900925,-0.01203719701527719,0.0010621056189950462,-0.01699368990392074,0.0
0c7d2d1af6b1cae6,3c1c8b0c56,images/train/0c7d2d1af6b1cae6.jpg,Boat,0.3005514705882353,0.40762867647058826,0.11213235294117647,0.017463235294117647,0.00195819366349481,6.421052631578948,-0.011029411764705883,0.004595588235294118,0.27001422005822157,0.010385162309931598,0.007788871732448699,0.0,0.005192581154965799,0.010385162309931598,0.0025962905774828994,0.010385162309931598,0.010385162309931598,0.010385162309931598,-0.0025962905774828994,0.020770324619863195,0.005192581154965799,0.031155486929794796,-0.007788871732448699,0.04154064923972639,0.0
0cb95a15ffe70534,b6cf3a91b7,images/train/0cb95a15ffe70534.jpg,Boat,0.4161458333333333,0.5055147058823529,0.075,0.09558823529411764,0.007169117647058823,1.3846153846153846,0.0013020833333333333,0.022058823529411766,0.19717726254121662,0.0015321573057670626,0.0,-0.0010214382038447084,0.0,-0.0035750337134564797,-0.008171505630757667,-0.0061286292230682505,-0.008171505630757667,-0.008682224732680021,-0.008171505630757667,-0.015321573057670627,-0.012257258446136501,-0.0178751685672824,-0.016343011261515335,-0.02042876407689417,-0.024514516892273002
0cfc90b809093ce4,b9351a7480,images/train/0cfc90b809093ce4.jpg,Boat,0.56171875,0.6351851851851852,0.29635416666666664,0.13333333333333333,0.03951388888888889,3.951388888888889,0.0005208333333333333,-0.012037037037037037,0.04554986366678267,-0.00043668938348991515,0.002183446917449576,-0.0008733787669798303,0.004366893834899152,-0.0013100681504697453,0.0048035832183890665,-0.0017467575339596606,0.005240272601878981,-0.002183446917449576,0.005676961985368897,-0.0026201363009394907,0.007860408902818472,0.00043668938348991515,0.010043855820268049,0.0017467575339596606,0.013974060271677285
0d030870007fec79,6fde253657,images/train/0d030870007fec79.jpg,USV,0.7994791666666666,0.40694444444444444,0.057291666666666664,0.06944444444444445,0.003978587962962963,1.4666666666666666,0.0,0.014351851851851852,0.1706493835945859,0.0,0.0006881023532039754,0.0,0.012385842357671558,0.0,0.013073944710875533,0.0,0.024771684715343117,0.0,0.02545978706854709,0.0,0.03715752707301467,-0.005504818825631803,0.03784562942621865,-0.005504818825631803,0.049543369430686234
0d646701c9fce9e4,3c1c8b0c56,images/train/0d646701c9fce9e4.jpg,Boat,0.3538602941176471,0.6263786764705882,0.1323529411764706,0.02665441176470588,0.003527789792387543,4.9655172413793105,0.008272058823529412,0.0013786764705882354,0.14119258063930346,-0.0019343264393442904,-0.0029014896590164358,-0.011605958636065743,-0.0058029793180328715,-0.0058029793180328715,-0.008704468977049308,-0.015474611514754323,-0.011605958636065743,-0.017408937954098615,-0.02224475405245934,-0.011605958636065743,-0.025146243711475776,-0.013540285075410033,-0.02804773337049221,-0.015474611514754323,-0.023211917272131486
0db621db11ba4482,b9351a7480,images/train/0db621db11ba4482.jpg,Boat,0.41302083333333334,0.4337962962962963,0.07395833333333333,0.09351851851851851,0.006916473765432099,1.4059405940594059,-0.00026041666666666666,0.015277777777777777,0.13784099336033812,0.0005218854130225873,0.0036531978911581112,0.0010437708260451746,0.003131312478135524,0.001565656239067762,0.0026094270651129364,0.002087541652090349,0.006262624956271048,0.0026094270651129364,0.00991582284742916,0.003131312478135524,0.01774410404276797,0.0036531978911581112,0.02139730193392608,0.012525249912542096,0.02922558312926489
